Source,Target
5828,15385
5829,15374
5830,15351
5831,15342
5832,15374
5833,15374
5834,15342
5835,15348
5836,15374
5837,15342
5838,15342
5839,15342
5840,15342
5841,15342
8919,15374
5843,15374
5844,15342
5845,15342
5846,15342
5847,15374
5848,15374
5849,15363
5850,15342
5851,15342
5852,15342
5853,15342
5854,15342
5855,15342
5856,15374
5857,15342
5858,15374
5859,15374
5860,15342
5861,15342
5862,15342
5863,15342
5864,15342
5864,15390
5865,15385
5865,15342
5866,15348
5867,15342
5868,15374
5869,15374
5870,15374
5871,15348
5872,15355
5873,15374
5874,15342
5875,15342
5876,15385
5877,15374
5878,15342
5879,15342
5880,15351
5881,15374
5882,15374
5883,15374
5884,15342
5885,15342
5886,15374
5887,15417
5888,15416
5888,15348
5889,15341
5890,15342
5891,15342
5892,15342
5893,15342
13206,15342
5895,15342
5896,15342
5897,15342
5898,15342
5899,15342
5900,15342
5901,15342
5902,15351
5902,15342
5903,15351
5904,15342
5905,15374
13297,15342
5907,15374
5908,15374
5909,15342
5910,15342
5910,15351
5911,15342
5912,15342
5913,15351
5914,15342
5915,15416
5916,15374
5917,15374
5918,15374
5919,15374
5920,15342
5921,15342
5922,15342
5922,15356
5923,15342
5923,15374
5924,15348
5925,15342
5926,15342
5927,15342
5928,15393
5929,15342
5930,15374
5931,15342
5931,15393
5932,15342
5933,15374
5934,15342
5935,15342
5936,15356
5937,15416
5938,15342
5939,15348
9012,15374
9012,15355
5941,15342
5942,15374
5943,15342
5944,15362
5945,15418
5946,15361
5947,15361
5948,15354
5949,15399
5950,15362
5951,15345
5952,15361
5953,15358
5954,15361
5955,15375
5956,15358
5957,15358
5958,15358
5959,15358
5960,15358
5961,15358
5962,15358
5963,15358
5964,15375
5965,15358
5966,15375
5967,15362
5968,15361
5969,15418
5970,15358
5971,15358
5972,15358
5973,15419
5974,15358
5975,15358
5976,15358
5977,15375
14731,15362
5979,15361
5980,15354
5981,15375
5982,15361
5983,15354
5984,15502
5985,15358
5986,15399
5987,15358
5988,15358
5989,15362
5990,15358
5991,15358
6767,15375
5993,15358
5994,15362
5995,15354
5996,15358
5997,15503
5998,15362
5999,15361
6000,15418
6001,15358
6002,15504
6003,15450
6004,15358
6005,15358
6006,15358
6007,15354
6008,15358
6009,15361
6010,15399
6011,15361
6012,15358
6013,15505
6014,15362
6015,15358
6016,15450
6017,15464
6018,15358
6019,15399
6020,15450
6021,15358
6022,15375
6023,15472
6024,15358
6025,15418
6026,15358
6027,15358
6028,15354
6029,15358
6030,15399
6031,15375
6032,15358
6033,15358
6034,15354
6035,15361
6036,15358
6037,15375
6038,15358
6039,15345
6039,15362
6040,15354
6041,15358
6042,15354
6042,15345
6043,15358
6044,15358
6045,15354
6046,15358
6047,15345
6048,15358
6049,15358
6050,15362
6051,15358
6052,15429
6053,15362
6054,15358
6054,15375
6055,15375
6056,15419
6057,15361
6058,15362
6059,15358
6060,15361
6061,15361
6062,15354
6063,15358
6064,15358
6065,15358
6066,15361
6067,15358
6068,15362
6069,15354
6070,15503
6071,15362
6072,15399
6073,15358
6074,15358
6075,15362
6076,15358
6077,15354
6078,15358
6079,15358
6080,15345
6081,15358
6082,15358
6083,15375
6084,15362
14329,15354
6086,15418
6087,15375
6088,15450
6089,15354
6090,15358
6091,15358
6092,15345
6093,15358
6094,15354
6095,15506
6096,15358
6097,15358
6098,15358
6099,15399
6100,15375
6101,15358
6102,15399
6103,15503
6104,15358
6105,15354
6106,15345
6107,15354
6108,15354
6109,15358
6110,15345
6110,15362
6111,15419
12713,15354
6113,15464
6114,15354
8086,15472
6116,15358
14647,15419
6118,15354
6119,15358
6120,15358
6121,15354
6122,15354
6123,15358
6124,15358
6125,15354
6126,15355
6127,15345
6128,15345
6129,15371
6130,15358
6131,15345
6132,15362
6132,15354
8738,15437
8738,15342
6134,15483
6135,15342
6135,15350
6136,15354
6136,15349
6137,15383
6138,15361
6139,15376
6140,15418
6141,15351
6142,15454
6143,15383
6144,15454
6145,15422
6146,15380
6147,15470
6148,15454
6149,15360
6150,15360
6151,15454
6152,15454
6153,15362
6154,15383
6154,15393
6155,15375
6156,15423
6157,15454
6158,15357
6159,15414
6160,15380
6161,15454
6162,15429
6162,15507
6163,15403
6164,15454
6165,15454
6166,15454
6167,15454
6168,15360
6169,15360
6170,15454
6171,15360
6172,15351
6173,15351
6174,15423
12609,15447
6176,15353
6177,15407
6178,15360
6179,15395
6180,15357
6181,15351
6182,15414
6183,15360
6184,15454
6185,15454
6186,15360
6187,15360
6188,15454
7913,15391
6190,15396
6191,15353
6192,15454
6193,15362
6194,15362
6195,15360
6853,15414
6197,15360
6198,15354
6199,15454
6200,15454
6201,15360
6202,15418
6203,15454
6204,15454
6205,15360
6206,15360
6207,15475
10345,15407
13346,15362
6210,15380
6211,15380
6212,15454
6790,15367
6214,15357
6215,15454
6216,15454
6217,15395
6218,15414
6219,15383
6220,15454
6221,15403
6222,15360
6223,15473
6224,15399
6224,15360
6225,15412
6225,15487
6226,15473
6226,15429
6227,15358
6227,15361
6228,15412
6228,15473
6229,15473
6230,15345
6230,15473
6231,15345
6231,15473
6232,15427
6233,15473
6233,15345
6234,15345
6234,15354
6235,15358
6235,15361
6236,15354
6237,15378
6238,15341
6239,15475
6240,15351
6241,15345
6241,15410
6242,15508
6242,15352
6243,15508
6243,15350
6244,15341
6244,15342
6245,15342
6245,15509
6246,15352
6246,15510
6247,15407
6266,15414
6249,15363
6250,15481
6251,15345
6251,15511
6252,15399
6253,15418
6254,15512
6255,15354
6255,15345
6256,15354
6257,15420
6258,15483
6259,15358
6260,15358
6261,15399
6262,15354
6263,15363
6264,15513
6265,15396
6266,15483
6267,15514
6268,15354
6269,15483
6270,15345
6271,15354
6272,15354
6273,15483
6274,15354
6275,15483
6276,15514
6277,15342
6278,15399
6279,15354
6280,15515
6281,15483
6282,15362
6283,15483
6284,15354
6285,15453
6285,15475
6286,15516
6287,15517
6288,15354
6289,15481
6290,15358
6291,15363
6292,15363
6292,15348
6293,15366
6293,15518
6294,15354
6295,15366
6296,15358
6297,15362
6298,15399
6298,15360
6299,15363
6300,15354
6301,15354
6302,15399
6303,15354
6304,15345
6305,15514
6306,15474
6307,15519
6308,15483
6309,15514
6310,15357
6311,15345
6312,15354
6313,15512
6314,15362
11237,15345
11237,15370
6316,15363
6317,15427
6318,15429
6319,15345
6319,15343
6320,15358
6321,15376
6322,15414
6323,15418
6324,15358
6325,15358
6326,15408
6327,15342
13418,15376
6329,15345
6329,15343
6330,15399
6331,15420
6332,15354
6333,15345
6334,15483
6335,15358
6336,15362
6337,15354
6338,15429
6339,15399
6340,15362
6341,15358
6342,15354
6343,15505
6344,15362
6345,15345
6346,15483
6347,15453
6348,15345
6349,15414
6350,15483
6351,15520
6352,15483
6353,15342
6354,15354
6355,15418
6356,15427
6357,15383
6358,15354
6359,15521
6360,15399
6361,15362
6362,15354
6363,15451
6364,15345
6365,15355
6366,15393
6367,15374
6368,15345
6368,15352
6369,15435
6369,15345
6370,15358
6371,15368
6371,15365
6372,15345
6372,15342
6373,15342
6374,15374
6375,15345
6376,15351
6377,15349
6378,15351
6379,15349
6380,15341
6381,15345
6382,15374
6383,15385
6384,15380
6384,15374
6385,15342
6386,15374
6387,15345
6388,15342
6389,15342
6389,15356
6390,15358
6391,15345
6392,15380
6393,15358
6394,15380
6395,15352
6396,15450
6396,15358
6397,15342
6398,15374
6399,15522
6399,15353
6400,15349
12389,15358
6402,15341
6403,15351
6403,15380
6404,15345
6405,15356
6406,15348
6407,15393
6408,15374
6408,15345
6409,15345
6410,15342
6411,15352
6412,15349
6413,15345
6414,15374
6415,15374
6416,15355
6417,15345
6418,15351
6419,15352
6420,15380
6421,15349
6422,15374
6423,15408
6424,15352
6425,15345
6426,15342
6426,15349
6427,15345
6428,15342
6429,15345
6430,15345
6431,15345
6432,15374
6433,15342
6433,15393
6434,15374
6435,15342
6436,15349
6437,15345
6438,15349
6439,15362
6440,15374
6441,15351
6442,15351
6443,15352
6444,15391
6445,15345
6446,15365
6447,15345
6448,15345
6449,15345
6449,15393
10097,15345
6451,15345
6452,15342
6452,15374
6453,15355
6453,15345
13088,15342
6455,15345
6456,15523
6457,15388
6457,15391
6458,15428
6459,15341
6460,15358
6461,15352
6461,15374
6462,15345
6463,15345
6464,15349
6464,15393
6465,15356
6465,15365
6466,15345
6467,15349
6467,15374
6468,15345
6469,15345
6470,15345
6470,15348
6471,15380
14499,15342
6473,15380
6474,15435
6474,15345
6475,15374
6475,15380
6476,15342
6477,15357
6478,15362
6479,15342
6479,15341
6480,15352
6480,15356
6481,15366
6481,15343
6482,15341
6482,15381
6483,15341
6483,15345
6484,15524
6485,15510
6485,15342
6486,15342
6487,15343
6487,15365
6488,15352
6488,15348
6489,15358
6490,15341
6491,15383
6492,15453
6493,15479
13641,15345
6495,15354
6496,15399
6497,15362
6498,15346
6499,15346
6500,15366
6500,15365
6501,15350
6501,15385
6502,15342
6503,15344
6504,15343
6505,15342
6505,15350
6506,15349
6506,15350
6507,15349
6507,15365
6508,15343
6508,15350
6509,15345
6509,15349
6510,15355
6511,15342
6511,15350
6512,15355
6512,15349
6513,15362
6514,15342
6514,15341
6515,15341
6515,15350
6516,15355
6516,15348
14109,15382
14109,15341
6518,15352
6518,15350
6519,15350
6519,15348
6520,15362
6520,15350
6521,15350
6521,15345
6522,15352
6522,15350
6523,15382
6524,15350
6525,15352
6525,15348
6526,15350
6527,15345
6527,15350
6528,15352
6528,15350
6529,15382
6529,15349
6530,15345
6530,15352
6531,15350
6531,15355
6532,15352
6532,15350
6533,15345
6534,15374
6535,15352
6535,15382
6536,15382
6536,15352
6537,15408
13206,15350
13206,15342
6539,15352
6539,15345
6540,15348
6540,15349
6541,15342
6541,15350
6542,15355
6543,15349
6543,15355
6544,15342
6544,15382
6545,15348
6546,15342
6547,15374
6547,15349
6548,15362
6549,15352
6549,15374
6550,15342
6551,15366
6552,15348
6552,15382
6553,15355
6554,15352
6554,15342
13397,15362
13397,15356
6556,15350
6557,15342
6558,15352
6558,15374
6559,15352
6560,15348
6560,15359
6561,15349
6561,15350
6562,15382
6562,15349
6563,15342
6563,15352
6564,15345
6565,15349
6565,15352
6566,15348
6567,15345
6567,15352
6568,15365
6568,15368
6569,15374
6570,15342
6570,15341
6571,15382
6571,15352
6572,15342
6573,15355
6574,15356
6574,15350
6575,15435
6576,15341
6576,15350
6577,15345
6578,15352
6578,15350
6579,15374
6580,15350
6581,15350
6581,15382
6582,15349
6582,15350
6583,15352
6583,15350
6584,15352
6585,15350
6586,15349
6586,15352
6587,15350
6587,15348
6588,15355
6588,15348
6589,15348
6589,15350
6590,15345
6590,15374
6591,15352
6591,15350
6592,15345
6592,15341
6593,15345
6594,15348
6594,15345
6595,15374
6595,15352
6596,15342
6597,15370
6597,15345
6598,15352
6598,15350
6599,15345
6599,15350
6600,15352
6600,15357
6601,15352
6601,15350
6602,15352
6603,15365
6603,15343
6604,15350
6604,15342
6605,15342
6605,15350
6606,15355
6607,15391
6608,15352
6609,15352
6609,15365
6610,15342
6610,15341
6611,15352
6612,15349
6612,15382
6613,15342
6613,15350
6614,15352
6614,15341
6615,15351
6615,15348
6616,15382
6616,15349
6617,15382
6618,15344
6619,15358
15090,15342
15090,15344
6621,15382
6621,15374
6622,15354
6622,15385
6623,15385
6623,15350
6624,15352
6624,15349
6625,15352
6625,15374
6626,15342
6626,15352
6627,15349
6627,15345
6628,15341
6628,15350
6629,15381
6629,15350
6630,15350
6630,15352
15139,15349
15139,15361
6632,15355
6632,15344
6633,15342
6634,15349
6634,15356
6635,15342
6636,15350
6636,15355
6637,15354
6637,15350
6638,15345
6639,15352
6640,15374
6640,15525
6641,15345
6641,15352
6642,15342
6642,15350
6643,15365
6643,15434
6644,15350
6644,15382
6645,15382
6645,15342
6646,15350
6646,15349
6647,15356
6648,15358
6649,15385
6650,15362
6650,15356
6651,15349
6651,15348
6652,15352
6652,15348
6653,15382
6653,15350
6654,15343
6654,15348
6655,15348
6655,15342
6656,15385
6656,15349
6657,15383
11858,15345
9616,15352
6660,15342
6660,15349
6661,15356
6661,15352
6662,15345
6662,15384
6663,15356
6663,15362
6664,15366
6665,15382
6666,15382
6666,15348
6667,15346
6668,15356
6668,15342
6695,15382
6695,15374
6670,15352
6670,15348
6671,15352
6672,15345
6673,15348
6673,15352
6674,15382
6674,15352
6675,15348
6675,15350
6676,15352
6676,15365
6677,15350
6678,15352
6679,15374
6680,15385
6680,15355
6681,15345
6681,15346
6682,15342
6683,15342
6683,15382
6684,15352
6684,15342
6685,15374
6685,15348
6686,15348
6686,15345
6687,15345
6687,15350
6688,15350
6688,15341
6689,15345
6689,15348
6690,15348
6691,15382
6691,15349
6692,15350
6692,15352
6693,15349
6693,15374
6694,15352
6694,15350
6695,15382
6695,15374
6696,15348
6696,15352
6697,15356
6697,15345
6698,15342
6698,15350
6699,15348
6700,15352
6701,15341
6702,15345
6703,15351
6703,15376
6704,15356
6704,15499
6705,15351
6705,15393
6706,15351
6706,15356
6707,15358
6708,15418
6709,15341
6710,15342
6711,15384
6712,15354
6713,15356
6714,15342
6715,15384
6716,15376
6717,15341
6718,15384
6719,15356
6720,15356
6720,15366
6721,15341
6722,15393
6723,15351
6724,15342
6725,15356
6725,15365
6726,15526
6727,15362
6728,15423
6729,15429
6730,15494
6731,15360
6732,15453
13881,15403
13881,15360
6734,15527
6735,15359
6736,15354
6737,15378
6738,15356
6739,15494
6740,15354
6741,15351
6742,15362
6743,15494
6744,15357
6745,15362
11526,15362
6747,15362
6748,15414
6749,15354
6750,15494
6750,15360
6751,15423
6752,15423
6753,15359
6754,15483
6755,15404
6756,15423
6757,15412
6758,15423
6759,15419
9284,15360
6761,15359
9456,15527
6763,15422
14989,15360
6765,15359
6766,15383
6767,15375
6768,15414
6769,15414
6770,15403
6771,15476
6772,15528
6773,15477
6774,15481
6775,15476
6776,15357
6777,15362
6778,15360
6779,15378
6780,15480
6781,15423
6782,15379
6783,15359
6784,15378
6785,15414
8193,15383
6787,15453
6788,15341
6788,15345
6789,15354
6790,15355
6791,15341
6792,15407
6793,15354
6794,15342
6795,15342
6796,15342
6796,15345
6797,15473
6798,15351
6799,15345
6800,15366
6800,15345
6801,15345
6802,15345
6802,15354
11900,15345
11900,15473
6804,15473
6804,15362
6805,15412
6805,15348
6806,15407
6806,15345
14873,15345
14873,15473
6808,15345
6808,15412
6809,15345
6809,15366
6810,15358
6810,15361
6811,15345
6812,15345
6812,15473
6813,15345
6813,15473
13420,15362
13420,15345
6815,15345
6815,15473
6816,15399
6816,15345
6817,15345
6817,15354
14253,15345
14253,15362
6819,15345
6819,15354
6820,15358
6820,15351
6821,15345
6821,15351
6822,15345
6823,15407
6823,15473
6824,15473
6824,15345
6825,15345
6825,15354
6826,15345
6826,15342
6827,15473
6827,15345
6828,15371
6828,15345
6829,15473
6829,15341
6830,15358
6831,15346
6832,15345
6833,15341
6833,15345
6834,15473
6834,15345
6835,15345
6835,15412
6836,15361
6837,15358
6837,15361
6838,15358
6838,15361
6839,15354
6839,15345
6840,15414
6841,15354
6841,15473
6842,15363
6842,15345
6843,15358
6843,15345
6844,15358
6844,15361
6845,15358
6845,15361
6846,15366
6846,15345
6847,15371
6847,15351
6848,15345
6848,15511
6849,15345
6849,15511
6850,15473
6851,15345
6851,15364
6852,15342
6853,15345
6853,15473
6854,15354
6854,15345
6855,15473
6855,15342
6856,15345
6856,15346
6857,15363
6857,15345
6858,15354
6858,15473
6859,15358
6859,15361
6860,15358
6860,15361
6861,15414
6861,15473
7678,15362
15177,15414
15177,15412
6864,15358
6864,15473
6865,15473
6866,15473
6866,15345
6867,15473
6868,15358
6869,15341
6869,15345
6870,15345
6870,15351
6871,15358
6871,15361
6872,15412
6872,15345
6873,15371
6873,15345
6874,15358
6874,15361
6875,15358
6875,15345
6876,15473
6876,15345
6877,15341
6878,15412
6879,15356
6879,15351
6880,15350
6880,15356
6881,15355
6882,15376
6882,15342
6883,15342
6883,15356
13112,15341
13112,15356
6885,15356
6886,15342
6886,15341
6887,15356
6887,15346
6888,15342
6888,15341
6889,15341
6889,15356
6890,15345
6890,15529
6891,15342
6891,15345
6892,15341
6892,15350
6893,15342
6893,15341
6894,15342
6895,15342
6896,15342
6897,15342
6898,15354
6899,15356
6899,15342
6900,15356
6900,15345
6901,15352
6902,15356
6902,15345
6903,15356
6904,15356
6905,15374
6905,15356
6906,15374
6907,15352
6908,15356
6909,15358
6909,15366
6910,15342
6910,15408
6911,15352
6912,15345
6912,15529
6913,15352
6914,15355
6914,15529
6915,15351
6915,15356
6916,15342
6917,15351
6917,15350
6918,15356
6918,15352
6919,15351
12587,15356
6921,15352
6921,15345
6922,15529
6922,15345
6923,15351
6923,15356
6924,15349
6924,15350
6925,15385
